_id,fullName,brandName,langualCode,langualCodeDescription,allIngredients,netContents,claims,offMarket
['275305'],['Stabilized R-Lipoic Acid'],['California Gold Nutrition'],"['E0159', 'A1325']","['Capsule', 'Other Combinations']","[[{'ingredientGroup': 'Vitamin B7 (biotin)', 'notes': '', 'name': 'Biotin', 'category': 'vitamin'}, {'ingredientGroup': 'Alpha Lipoic Acid', 'notes': '', 'name': 'R-Lipoic Acid', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'other'}, {'ingredientGroup': 'Rice Bran', 'notes': '', 'name': 'Rice Bran Extract', 'category': 'fiber'}, {'ingredientGroup': 'Rice', 'notes': '', 'name': 'Rice Concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silicon Dioxide', 'category': 'mineral'}, {'ingredientGroup': 'Magnesium', 'notes': '', 'name': 'Magnesium Stearate', 'category': 'mineral'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Microcrystalline Cellulose', 'category': 'other'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 30, 'display': '30 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['275310'],['TheanineUP Focused Energy'],['California Gold Nutrition'],"['E0159', 'A1325']","['Capsule', 'Other Combinations']","[[{'ingredientGroup': 'Theanine', 'notes': '', 'name': 'L-Theanine', 'category': 'amino acid'}, {'ingredientGroup': 'Caffeine', 'notes': 'Organic', 'name': 'Caffeine', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'cocoa', 'notes': 'Organic', 'name': 'Cocoa, Powder', 'category': 'botanical'}, {'ingredientGroup': 'Green Tea', 'notes': '', 'name': 'Matcha Green Tea, Powder', 'category': 'botanical'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'other'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silicon Dioxide', 'category': 'mineral'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Microcrystalline Cellulose', 'category': 'other'}, {'ingredientGroup': 'Stearic Acid', 'notes': '', 'name': 'Stearic Acid', 'category': 'fatty acid'}, {'ingredientGroup': 'Potassium', 'notes': '', 'name': 'Potassium Carbonate', 'category': 'mineral'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 60, 'display': '60 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['275676'],['Total C Complex + Phytonutrients'],['California Gold Nutrition'],"['E0162', 'A1325']","['Powder', 'Other Combinations']","[[{'ingredientGroup': 'Vitamin C', 'notes': '', 'name': 'Vitamin C', 'category': 'vitamin'}, {'ingredientGroup': 'Blend', 'notes': '', 'name': 'Total C PhytoComplex', 'category': 'blend'}, {'ingredientGroup': 'Dog Rose', 'notes': 'Chilean Rose Hips', 'name': 'Rose Hips fruit extract', 'category': 'botanical'}, {'ingredientGroup': 'Indian Gooseberry', 'notes': '', 'name': 'Amla fruit extract', 'category': 'botanical'}, {'ingredientGroup': 'Flavonoid (mixture)', 'notes': '', 'name': 'Citrus Bioflavonoid Complex', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'None', 'notes': '', 'name': 'None', 'category': 'other'}]]","[[{'unit': 'Ounce(s)', 'quantity': 8.81, 'display': '8.81 Ounce(s)', 'order': 1}, {'unit': 'Gram(s)', 'quantity': 250, 'display': '250 Gram(s)', 'order': 2}]]","[[{'langualCodeDescription': 'Nutrient ', 'langualCode': 'P0065'}, {'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[0]
['272983'],['Apple Cider Vinegar'],['California Gold Nutrition'],"['E0159', 'A1306']","['Capsule', 'Botanical']","[[{'ingredientGroup': 'Apple Cider Vinegar', 'notes': '', 'name': 'organic Apple Cider Vinegar powder', 'category': 'botanical'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'other'}, {'ingredientGroup': 'Maltodextrin', 'notes': '', 'name': 'Maltodextrin', 'category': 'complex carbohydrate'}, {'ingredientGroup': 'Stearic Acid', 'notes': '', 'name': 'Stearic Acid', 'category': 'fatty acid'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silicon Dioxide', 'category': 'mineral'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 60, 'display': '60 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[0]
['299599'],"[""Children's EpiCor Dried Yeast Fermentate 125 mg""]",['California Gold Nutrition'],"['E0159', 'A1306']","['Capsule', 'Botanical']","[[{'ingredientGroup': 'Yeast', 'notes': 'fermentate', 'name': 'Yeast, Dried', 'category': 'botanical'}, {'ingredientGroup': 'Calcium', 'notes': '', 'name': 'Calcium Carbonate', 'category': 'mineral'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'other'}, {'ingredientGroup': 'Calcium', 'notes': '', 'name': 'Dicalcium Phosphate', 'category': 'mineral'}, {'ingredientGroup': 'Rice', 'notes': '', 'name': 'Rice extract', 'category': 'botanical'}, {'ingredientGroup': 'Rice', 'notes': '', 'name': 'Rice', 'category': 'botanical'}, {'ingredientGroup': 'Acacia', 'notes': '', 'name': 'Gum Arabic', 'category': 'botanical'}, {'ingredientGroup': 'Sunflower Oil', 'notes': '', 'name': 'Sunflower Oil', 'category': 'fat'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 30, 'display': '30 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['299602'],"[""Children's Liquid Gold C Tart Orange""]",['California Gold Nutrition'],"['E0165', 'A1302']","['Liquid', 'Vitamin']","[[{'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Carbohydrate', 'notes': '', 'name': 'Total Carbohydrates', 'category': 'sugar'}, {'ingredientGroup': 'Sugar', 'notes': '', 'name': 'Total Sugars', 'category': 'sugar'}, {'ingredientGroup': 'Sugar', 'notes': '', 'name': 'Added Sugars', 'category': 'sugar'}, {'ingredientGroup': 'Vitamin C', 'notes': '', 'name': 'Vitamin C', 'category': 'vitamin'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'Water, Purified', 'category': 'other'}, {'ingredientGroup': 'Fructose', 'notes': '', 'name': 'Fructose', 'category': 'sugar'}, {'ingredientGroup': 'Glycerol', 'notes': '', 'name': 'Glycerin', 'category': 'other'}, {'ingredientGroup': 'Flavor', 'notes': '', 'name': 'Natural flavor', 'category': 'other'}, {'ingredientGroup': 'Potassium', 'notes': '', 'name': 'Potassium Bicarbonate', 'category': 'mineral'}, {'ingredientGroup': 'Potassium', 'notes': '', 'name': 'Potassium Sorbate', 'category': 'mineral'}, {'ingredientGroup': 'Sodium', 'notes': '', 'name': 'Sodium Citrate', 'category': 'mineral'}, {'ingredientGroup': 'Xanthan Gum', 'notes': '', 'name': 'Xanthan Gum', 'category': 'complex carbohydrate'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 4, 'display': '4 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 118, 'display': '118 mL', 'order': 2}]]","[[{'langualCodeDescription': 'Nutrient ', 'langualCode': 'P0065'}, {'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['299603'],['Choline Silica Complex'],['California Gold Nutrition'],"['E0165', 'A1325']","['Liquid', 'Other Combinations']","[[{'ingredientGroup': 'Choline', 'notes': '', 'name': 'Choline', 'category': 'vitamin'}, {'ingredientGroup': 'L-Carnitine', 'notes': '', 'name': 'L-Carnitine', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silicon', 'category': 'mineral'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'Water, Purified', 'category': 'other'}, {'ingredientGroup': 'Potassium', 'notes': '', 'name': 'Potassium Chloride', 'category': 'mineral'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 1, 'display': '1 Fluid Ounce(s)', 'order': 1}, {'unit': 'Milliliter(s)', 'quantity': 30, 'display': '30 Milliliter(s)', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['299604'],['Choline Silica Complex'],['California Gold Nutrition'],"['E0165', 'A1325']","['Liquid', 'Other Combinations']","[[{'ingredientGroup': 'Choline', 'notes': '', 'name': 'Choline', 'category': 'vitamin'}, {'ingredientGroup': 'L-Carnitine', 'notes': '', 'name': 'L-Carnitine', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silicon', 'category': 'mineral'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'Water, Purified', 'category': 'other'}, {'ingredientGroup': 'Potassium', 'notes': '', 'name': 'Potassium Chloride', 'category': 'mineral'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 2, 'display': '2 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 59, 'display': '59 mL', 'order': 2}]]","[[{'langualCodeDescription': 'Nutrient ', 'langualCode': 'P0065'}, {'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[0]
['299622'],['Huperzine A 250 mcg'],['California Gold Nutrition'],"['E0159', 'A1309']","['Capsule', 'Non-Nutrient/Non-Botanical']","[[{'ingredientGroup': 'Huperzine', 'notes': '', 'name': 'Huperzine A', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Microcrystalline Cellulose', 'category': 'other'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'fiber'}, {'ingredientGroup': 'Maltodextrin', 'notes': '', 'name': 'Maltodextrin', 'category': 'complex carbohydrate'}, {'ingredientGroup': 'Stearic Acid', 'notes': '', 'name': 'Stearic Acid', 'category': 'fatty acid'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silicon Dioxide', 'category': 'mineral'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 30, 'display': '30 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['299649'],['Liposomal Vitamin D3 + K2'],['California Gold Nutrition'],"['E0159', 'A1302']","['Capsule', 'Vitamin']","[[{'ingredientGroup': 'Vitamin D', 'notes': '1,000 IU', 'name': 'Vitamin D', 'category': 'vitamin'}, {'ingredientGroup': 'Vitamin K', 'notes': '', 'name': 'Vitamin K2', 'category': 'vitamin'}, {'ingredientGroup': 'Acacia', 'notes': '', 'name': 'Gum Arabic', 'category': 'botanical'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Microcrystalline Cellulose', 'category': 'other'}, {'ingredientGroup': 'lecithin', 'notes': '', 'name': 'Soy Lecithin', 'category': 'fat'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'other'}, {'ingredientGroup': 'Calcium', 'notes': '', 'name': 'Calcium Carbonate', 'category': 'mineral'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silicon Dioxide', 'category': 'mineral'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 60, 'display': '60 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[0]
['299656'],['Mastic Gum 500 mg'],['California Gold Nutrition'],"['E0159', 'A1317']","['Capsule', 'Botanical with Nutrients']","[[{'ingredientGroup': 'Calcium', 'notes': '', 'name': 'Calcium', 'category': 'mineral'}, {'ingredientGroup': 'Mastic ', 'notes': '', 'name': 'Mastic Gum extract', 'category': 'botanical'}, {'ingredientGroup': 'Maltodextrin', 'notes': '', 'name': 'Rice Maltodextrin', 'category': 'complex carbohydrate'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'fiber'}, {'ingredientGroup': 'Oat Fiber', 'notes': '', 'name': 'Oat Fiber', 'category': 'fiber'}, {'ingredientGroup': 'Rice', 'notes': '', 'name': 'rice hull concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Acacia', 'notes': '', 'name': 'Gum Arabic', 'category': 'botanical'}, {'ingredientGroup': 'Sunflower Oil', 'notes': '', 'name': 'Sunflower Oil', 'category': 'fat'}, {'ingredientGroup': 'Starch', 'notes': '', 'name': 'Potato Starch', 'category': 'complex carbohydrate'}, {'ingredientGroup': 'Psyllium (unspecified)', 'notes': '', 'name': 'Psyllium', 'category': 'botanical'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 60, 'display': '60 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[0]
['299706'],['Spirulina & Astaxanthin Blue Complex'],['California Gold Nutrition'],"['E0155', 'A1325']","['Tablet or Pill', 'Other Combinations']","[[{'ingredientGroup': 'Blend', 'notes': '', 'name': 'Spirulina Astaxanthin Complex Blend', 'category': 'blend'}, {'ingredientGroup': 'Blue Green Algae', 'notes': 'organic', 'name': 'Spirulina', 'category': 'botanical'}, {'ingredientGroup': 'Phycocyanin', 'notes': '', 'name': 'Phycocyanin', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Astaxanthin', 'notes': '', 'name': 'Astaxanthin', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Phycocyanin', 'notes': '', 'name': 'Phycocyanin', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Chlorophyll', 'notes': '', 'name': 'Chlorophyll', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'carotenoids', 'notes': '', 'name': 'Total Carotenoids', 'category': 'other'}, {'ingredientGroup': 'Astaxanthin', 'notes': '', 'name': 'Astaxanthin', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Hypromellose', 'notes': '', 'name': 'Hydroxypropyl Methylcellulose', 'category': 'other'}, {'ingredientGroup': 'Vanilla', 'notes': '', 'name': 'natural Vanilla flavor', 'category': 'botanical'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silicon Dioxide', 'category': 'mineral'}]]","[[{'unit': 'Tablet(s)', 'quantity': 180, 'display': '180 Tablet(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[0]
['299725'],['Zinc-L-Carnosine Complex'],['California Gold Nutrition'],"['E0159', 'A1325']","['Capsule', 'Other Combinations']","[[{'ingredientGroup': 'Zinc', 'notes': '', 'name': 'Zinc', 'category': 'mineral'}, {'ingredientGroup': 'Zinc', 'notes': '', 'name': 'Zinc L-Carnosine', 'category': 'mineral'}, {'ingredientGroup': 'Carnosine', 'notes': '', 'name': 'L-Carnosine', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Microcrystalline Cellulose', 'category': 'other'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'fiber'}, {'ingredientGroup': 'Magnesium', 'notes': '', 'name': 'Magnesium Stearate', 'category': 'mineral'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silicon Dioxide', 'category': 'mineral'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 30, 'display': '30 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['18320'],['Be Response-Able'],"[""Nature's Sunshine""]","['E0165', 'A1325']","['Liquid', 'Other Combinations']","[[{'ingredientGroup': 'Proprietary Blend (Combination)', 'notes': '', 'name': 'Proprietary Blend', 'category': 'blend'}, {'ingredientGroup': 'Glycerol', 'notes': '', 'name': 'Vegetable Glycerin', 'category': 'other'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'purified Water', 'category': 'other'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Infusions of the Flowers of', 'category': 'other'}, {'ingredientGroup': 'Black Cohosh', 'notes': '', 'name': 'Cimicifuga racemosa', 'category': 'botanical'}, {'ingredientGroup': 'Black-Eyed Susan', 'notes': '', 'name': 'Rudbeckia hirta', 'category': 'botanical'}, {'ingredientGroup': 'Asclepias cordifolia', 'notes': '', 'name': 'Asclepias cordifolia', 'category': 'botanical'}, {'ingredientGroup': 'California Poppy', 'notes': '', 'name': 'Eschscholzia californica', 'category': 'botanical'}, {'ingredientGroup': 'Agrimony', 'notes': '', 'name': 'Agrimonia eupatoria', 'category': 'botanical'}, {'ingredientGroup': 'Yucca', 'notes': '', 'name': 'Yucca brevifolia', 'category': 'botanical'}, {'ingredientGroup': 'Mullein ', 'notes': '', 'name': 'Verbascum thapsus', 'category': 'botanical'}]]","[[{'unit': 'fl. Oz.', 'quantity': 2, 'display': '2 fl. Oz.', 'order': 1}, {'unit': 'mL', 'quantity': 60, 'display': '60 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[1]
['32318'],['Neuracel'],['Success Etc'],"['E0159', 'A1317']","['Capsule', 'Botanical with Nutrients']","[[{'ingredientGroup': 'Carbohydrate', 'notes': '', 'name': 'Total Carbohydrates', 'category': 'sugar'}, {'ingredientGroup': 'Fiber (unspecified)', 'notes': '', 'name': 'Dietary Fiber', 'category': 'fiber'}, {'ingredientGroup': 'Proprietary Blend (Herb/Botanical)', 'notes': '', 'name': 'Proprietary Blend', 'category': 'blend'}, {'ingredientGroup': 'California Poppy', 'notes': '', 'name': 'California Poppy', 'category': 'botanical'}, {'ingredientGroup': 'Corydalis', 'notes': '', 'name': 'Corydalis yahhusuo', 'category': 'botanical'}, {'ingredientGroup': 'Passionflower', 'notes': '', 'name': 'Passionflower', 'category': 'botanical'}, {'ingredientGroup': 'Lobelia', 'notes': '', 'name': 'Lobelia', 'category': 'botanical'}, {'ingredientGroup': 'Prickly Ash (Unspecified)', 'notes': '', 'name': 'Prickly Ash', 'category': 'botanical'}, {'ingredientGroup': 'capsule', 'notes': '', 'name': 'PLANT BASED CAPSULE', 'category': 'other'}]]","[[{'unit': 'Capsule(s)', 'quantity': 90, 'display': '90 Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[1]
['297174'],['Calm Eaz'],['Herb Stop'],"['E0159', 'A1306']","['Capsule', 'Botanical']","[[{'ingredientGroup': 'Proprietary Blend', 'notes': '', 'name': 'Proprietary Blend', 'category': 'blend'}, {'ingredientGroup': 'California Poppy', 'notes': 'Certified Organic', 'name': 'California Poppy', 'category': 'botanical'}, {'ingredientGroup': 'Valerian', 'notes': 'Certified Organic', 'name': 'Valerian', 'category': 'botanical'}, {'ingredientGroup': 'Ginkgo ', 'notes': 'Certified Organic', 'name': 'Ginkgo biloba', 'category': 'botanical'}, {'ingredientGroup': 'Irish Moss', 'notes': 'Certified Organic', 'name': 'Irish Moss', 'category': 'botanical'}, {'ingredientGroup': 'Slippery Elm', 'notes': 'Certified Organic', 'name': 'Slippery Elm', 'category': 'botanical'}, {'ingredientGroup': 'Hypromellose', 'notes': '', 'name': 'Hydroxypropyl Methylcellulose', 'category': 'other'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'Water, Purified', 'category': 'other'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 300, 'display': '300 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['273680'],"['Glucosamine Chondroitin, MSM plus Hyaluronic Acid']",['California Gold Nutrition'],"['E0159', 'A1309']","['Capsule', 'Non-Nutrient/Non-Botanical']","[[{'ingredientGroup': 'Glucosamine Hydrochloride', 'notes': '', 'name': 'GreenGrown', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Chondroitin Sulfate', 'notes': '', 'name': 'Chondroitin Sulfate', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Methylsulfonylmethane', 'notes': '', 'name': 'OptiMSM Methyl-Sulfonyl-Methane', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Hyaluronic acid', 'notes': 'non-animal source', 'name': 'Hyaluronic Acid', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'other'}, {'ingredientGroup': 'Magnesium', 'notes': '', 'name': 'Magnesium Stearate', 'category': 'mineral'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 60, 'display': '60 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
